key,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,i
0.222_0.037_0.185,0.030110379680991173,-0.10235457122325897,-0.6545493602752686,1.5712833404541016,-0.9868757724761963,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.008474750444293022,-0.16244620084762573,0.8650418519973755,1.365397334098816,-0.5711411833763123,0.6012517809867859,-0.0003966689109802246,10.937183380126953,-8.929740905761719,-2.0035619735717773,0.0,0.0,0.0,0.0,0.0,0.0,-0.3143117427825928,0.733277440071106,0.6493301391601562,-1.8275871276855469,2.485896110534668,-0.012601256370544434,0.9735409617424011,0.14211826026439667,0.1373090296983719,0.04165085405111313,0.00016170236631296575,0.0,0.0023236193228513002,17
0.222_0.037_0.185,0.03843480348587036,-0.09142410755157471,-0.46575337648391724,1.3773293495178223,-0.9816348552703857,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.014622880145907402,-0.14183463156223297,0.8887588381767273,1.338572382926941,-0.5203726887702942,0.43441957235336304,0.6686934232711792,10.749065399169922,-12.349252700805664,1.6066924333572388,0.0,0.0,0.0,0.0,0.0,0.0,-0.3203885555267334,1.0349761247634888,1.2567739486694336,-1.009674072265625,2.2785730361938477,0.21547281742095947,1.0084993839263916,0.16087421774864197,0.1897629201412201,0.05127093940973282,0.00017062490223906934,0.0,0.0024593842681497335,18
0.222_0.037_0.185,0.04226596653461456,-0.0683223307132721,-0.3347100615501404,1.1828014850616455,-0.9180577397346497,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.019689299166202545,-0.11646144092082977,0.9087852239608765,1.3060688972473145,-0.46760445833206177,0.21024581789970398,1.2238974571228027,7.55169677734375,-11.275239944458008,3.730091094970703,0.0,0.0,0.0,0.0,0.0,0.0,-0.2816389799118042,1.3014904260635376,1.5413870811462402,-0.7457790374755859,2.299642562866211,0.48980534076690674,1.035258173942566,0.19098354876041412,0.24391236901283264,0.04465072602033615,0.00016101979417726398,0.0,0.0023370618000626564,19
0.222_0.037_0.185,0.04177646338939667,-0.0362623929977417,-0.2925472855567932,1.0492141246795654,-0.8265001773834229,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.023177221417427063,-0.08728410303592682,0.9176607131958008,1.2559255361557007,-0.40838107466697693,-0.009791739284992218,1.5735242366790771,2.1657679080963135,-5.924440383911133,3.7669219970703125,0.0,0.0,0.0,0.0,0.0,0.0,-0.20667773485183716,1.5297826528549194,1.1615595817565918,-1.6779441833496094,2.8510847091674805,0.7541017532348633,1.0448802709579468,0.22345559298992157,0.29499077796936035,0.02511298656463623,0.00013465310621540993,0.0,0.0019761831499636173,20
0.222_0.037_0.185,0.038593582808971405,-0.0004416555166244507,-0.3414604663848877,1.020414113998413,-0.7487773895263672,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.025211811065673828,-0.055068403482437134,0.9119970798492432,1.1776187419891357,-0.33555513620376587,-0.1544957458972931,1.6975210905075073,-3.3855221271514893,1.2666268348693848,2.1268086433410645,0.0,0.0,0.0,0.0,0.0,0.0,-0.12177681922912598,1.7090466022491455,0.1510477066040039,-3.7820262908935547,3.944578170776367,0.9531645178794861,1.0373687744140625,0.24864226579666138,0.3350456953048706,0.0022621452808380127,9.752715413924307e-05,0.0,0.0014533966314047575,21
0.222_0.037_0.185,0.03533308580517769,0.03349865972995758,-0.44958508014678955,1.1006184816360474,-0.7208389639854431,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.026433028280735016,-0.020707406103610992,0.8971402645111084,1.0727643966674805,-0.24553391337394714,-0.17149955034255981,1.658078908920288,-6.576889991760254,6.407610893249512,0.17065387964248657,0.0,0.0,0.0,0.0,0.0,0.0,-0.05736821889877319,1.8103406429290771,-0.9484395980834961,-6.0347747802734375,5.090108871459961,1.0514329671859741,1.0103362798690796,0.2594223618507385,0.3546155095100403,-0.011973835527896881,5.85294546908699e-05,0.0,0.0008873828337527812,22
0.222_0.037_0.185,0.034380506724119186,0.061921797692775726,-0.5629675388336182,1.242297649383545,-0.7492362260818481,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.027339769527316093,0.013942018151283264,0.8888231515884399,0.9678277373313904,-0.14881578087806702,-0.06474819034337997,1.5628917217254639,-5.852108478546143,6.332261085510254,-0.4833988547325134,0.0,0.0,0.0,0.0,0.0,0.0,-0.02158576250076294,1.7824199199676514,-1.1844425201416016,-6.469144821166992,5.286741256713867,1.0509696006774902,0.9349777698516846,0.2541579604148865,0.3466677665710449,-0.011571004986763,2.6742085537989624e-05,0.0,0.00040841870941221714,23
0.222_0.037_0.185,0.036150891333818436,0.085659921169281,-0.6361842751502991,1.3584460020065308,-0.792493999004364,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.02719084359705448,0.04501244053244591,0.9089844822883606,0.920122504234314,-0.08104756474494934,0.07646414637565613,1.4788283109664917,-2.4275388717651367,1.7397984266281128,0.685661792755127,0.0,0.0,0.0,0.0,0.0,0.0,0.027941226959228516,1.5602962970733643,0.35280323028564453,-2.9644107818603516,3.314122200012207,0.998839259147644,0.7352403402328491,0.23794856667518616,0.31201639771461487,-0.00575593113899231,8.332197467098013e-06,0.0,0.0001211047638207674,24
0.222_0.037_0.185,0.03785909712314606,0.1101190596818924,-0.6702600717544556,1.3714814186096191,-0.7717093229293823,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.023339305073022842,0.06637255847454071,0.9747775197029114,1.007983684539795,-0.10315796732902527,0.09468089044094086,1.344878077507019,-0.8957259654998779,-1.0830695629119873,1.9721523523330688,0.0,0.0,0.0,0.0,0.0,0.0,0.182996928691864,1.1002767086029053,3.704713821411133,5.180294036865234,-1.4780654907226562,0.9707797169685364,0.3225860297679901,0.21985776722431183,0.262757807970047,-0.020545892417430878,4.8848560254555196e-06,0.0,7.66492448747158e-05,25
0.222_0.037_0.185,0.035366952419281006,0.1382363885641098,-0.7205667495727539,1.307004451751709,-0.6570359468460083,0.3490700125694275,-0.45379000902175903,0.0,0.0,0.0,0.0,-0.013032052665948868,0.0726972445845604,1.0865600109100342,1.2827554941177368,-0.266065388917923,-0.099113330245018,1.0191377401351929,-5.055071830749512,4.464444160461426,0.5829101800918579,0.0,0.0,0.0,0.0,0.0,0.0,0.48472630977630615,0.447414755821228,7.083703517913818,15.0402250289917,-7.964259147644043,1.0104981660842896,-0.20245672762393951,0.20340345799922943,0.2156621813774109,-0.07132792472839355,1.714239624561742e-05,0.0,0.00028722608112730086,26
